model_type,seed,question,importance
xgboost,10,question_f116_justifiable__cheating_on_taxes,0.20597686
xgboost,10,question_d001_b_how_much_do_you_trust_your_family__4_point_scale,0.20496254
xgboost,10,question_f025_religious_denomination__major_groups_choice1.0,0.2021577
xgboost,10,question_e228_democracy__the_army_takes_over_when_government_is_incompetent,0.20023707
xgboost,10,question_d026_05_it_is_childs_duty_to_take_care_of_ill_parent,0.19971837
xgboost,10,question_c002_01_jobs_scarce__employers_should_give_priority_to__nation__people_than_immigrants__5_point_scale,0.1988965
xgboost,10,question_e036_private_vs_state_ownership_of_business,0.1976688
xgboost,10,question_e265_06_how_often_in_country’s_elections__election_officials_are_fair,0.19725135
xgboost,10,question_e116_political_system__having_the_army_rule,0.1949802
xgboost,10,question_g006_how_proud_of_nationality,0.19447276
xgboost,10,question_e069_08_confidence__the_civil_services,0.19174449
xgboost,10,question_e069_02_confidence__armed_forces,0.19047609
xgboost,10,question_e033_self_positioning_in_political_scale,0.18808006
xgboost,10,question_a068_member__belong_to_political_parties,0.18671699
xgboost,10,question_f121_justifiable__divorce,0.18137409
xgboost,10,question_e023_interest_in_politics,0.1779541
xgboost,10,question_e069_14_confidence__the_environmental_protection_movement,0.1754644
xgboost,10,question_e263_vote_in_elections__local_level_choice3.0,0.17288768
xgboost,10,question_e117_political_system__having_a_democratic_political_system,0.16849323
xgboost,10,question_a124_02_neighbours__people_of_a_different_race,0.16792077
xgboost,10,question_c041_work_should_come_first_even_if_it_means_less_spare_time,0.1595714
xgboost,10,question_e026_political_action__joining_in_boycotts,0.15882382
xgboost,10,question_e265_05_how_often_in_country’s_elections__journalists_provide_fair_coverage_of_elections,0.15845175
xgboost,10,question_a003_important_in_life__leisure_time,0.15579294
xgboost,10,question_e114_political_system__having_a_strong_leader,0.15573294
xgboost,10,question_g063_how_close_you_feel__world,0.15531766
xgboost,10,question_e027_political_action__attending_lawful_peaceful_demonstrations,0.15519194
xgboost,10,question_e039_competition_good_or_harmful,0.15496303
xgboost,10,question_g062_how_close_you_feel__continent__e_g_europe_asia_etc,0.15406805
xgboost,10,question_e012_willingness_to_fight_for_country,0.15178823
xgboost,10,question_e224_democracy__governments_tax_the_rich_and_subsidize_the_poor,0.14577103
xgboost,10,question_a005_important_in_life__work,0.14554426
xgboost,10,question_d060_university_is_more_important_for_a_boy_than_for_a_girl,0.14380434
xgboost,10,question_g257_how_close_do_you_feel__to_country,0.14325246
xgboost,10,question_e229_democracy__civil_rights_protect_people’s_liberty_against_oppression,0.14303951
xgboost,10,question_a038_important_child_qualities__thrift_saving_money_and_things,0.14217521
xgboost,10,question_e225_democracy__religious_authorities_interpret_the_laws,0.14073578
xgboost,10,question_e069_17_confidence__justice_system_courts,0.13639872
xgboost,10,question_e226_democracy__people_choose_their_leaders_in_free_elections,0.13631941
xgboost,10,question_d078_men_make_better_business_executives_than_women_do,0.13374181
xgboost,10,question_f050_believe_in__god,0.13330491
xgboost,10,question_d061_pre_school_child_suffers_with_working_mother,0.13238041
xgboost,10,question_f123_justifiable__suicide,0.13192539
xgboost,10,question_g007_34_b_trust__people_you_meet_for_the_first_time__b,0.13053575
xgboost,10,question_d026_03_duty_towards_society_to_have_children,0.13018128
xgboost,10,question_g256_how_close_do_you_feel__to_your_county_region_district,0.12829815
xgboost,10,question_c038_people_who_don’t_work_turn_lazy,0.12670629
xgboost,10,question_a042_important_child_qualities__obedience,0.12601279
xgboost,10,question_e069_01_confidence__churches,0.124457695
xgboost,10,question_c039_work_is_a_duty_towards_society,0.12368754
xgboost,10,question_e263_vote_in_elections__local_level_choice1.0,0.1219627
xgboost,10,question_e069_12_confidence__the_political_parties,0.12188331
xgboost,10,question_h009_government_has_the_right__keep_people_under_video_surveillance_in_public_areas,0.12122532
xgboost,10,question_e069_07_confidence__parliament,0.12094614
xgboost,10,question_a008_feeling_of_happiness,0.11944785
xgboost,10,question_g027a_respondent_immigrant,0.1168715
xgboost,10,question_e115_political_system__having_experts_make_decisions,0.11556201
xgboost,10,question_a124_03_neighbours__heavy_drinkers,0.11487599
xgboost,10,question_e265_03_how_often_in_country’s_elections__tv_news_favors_the_governing_party,0.114775896
xgboost,10,question_a124_09_neighbours__homosexuals,0.11391476
xgboost,10,question_a027_important_child_qualities__good_manners,0.11354639
xgboost,10,question_e069_20_confidence__the_united_nations,0.1131369
xgboost,10,question_c001_jobs_scarce__men_should_have_more_right_to_a_job_than_women__3_categories_choice1.0,0.11309576
xgboost,10,question_g255_how_close_you_feel__your__village_town_or_city,0.11286233
xgboost,10,question_e001_aims_of_country__first_choice_choice3.0,0.11234477
xgboost,10,question_a030_important_child_qualities__hard_work,0.11051987
xgboost,10,question_g007_35_b_trust__people_of_another_religion__b,0.1068479
xgboost,10,question_h010_government_has_the_right__monitor_all_e_mails_and_any_other_information_exchanged_on_the_internet,0.10570973
xgboost,10,question_a032_important_child_qualities__feeling_of_responsibility,0.105501615
xgboost,10,question_g007_18_b_trust__your_neighborhood__b,0.103853986
xgboost,10,question_a029_important_child_qualities__independence,0.10369065
xgboost,10,question_e235_importance_of_democracy,0.10276824
xgboost,10,question_e264_vote_in_elections__national_level_choice2.0,0.10262535
xgboost,10,question_a041_important_child_qualities__unselfishness,0.099834055
xgboost,10,question_e069_05_confidence__labour_unions,0.09811299
xgboost,10,question_a066_member__belong_to_education_arts_music_or_cultural_activities,0.0973551
xgboost,10,question_a034_important_child_qualities__imagination,0.094712436
xgboost,10,question_e265_01_how_often_in_country’s_elections__votes_are_counted_fairly,0.09422125
xgboost,10,question_a001_important_in_life__family,0.09264475
xgboost,10,question_e069_13_confidence__major_companies,0.091568075
xgboost,10,question_f025_religious_denomination__major_groups_choice0.0,0.09133037
xgboost,10,question_h011_government_has_the_right__collect_information_about_anyone_living_in__country__without_their_knowledge,0.09071518
xgboost,10,question_c001_jobs_scarce__men_should_have_more_right_to_a_job_than_women__3_categories_choice2.0,0.089123644
xgboost,10,question_g005_citizen_of__country,0.08728021
xgboost,10,question_c002_jobs_scarce__employers_should_give_priority_to__nation__people_than_immigrants__3_categories_choice1.0,0.08611525
xgboost,10,question_f117_justifiable__someone_accepting_a_bribe,0.08520438
xgboost,10,question_f025_religious_denomination__major_groups_choice6.0,0.08231294
xgboost,10,question_a040_important_child_qualities__religious_faith,0.08061328
xgboost,10,question_f025_religious_denomination__major_groups_choice8.0,0.07664568
xgboost,10,question_a039_important_child_qualities__determination_perseverance,0.07627726
xgboost,10,question_d059_men_make_better_political_leaders_than_women_do,0.073382095
xgboost,10,question_e003_aims_of_respondent__first_choice_choice1.0,0.0733374
xgboost,10,question_e003_aims_of_respondent__first_choice_choice2.0,0.07169699
xgboost,10,question_a078_member__belong_to_consumer_groups,0.067789644
xgboost,10,question_a165_most_people_can_be_trusted,0.066583715
xgboost,10,question_e001_aims_of_country__first_choice_choice1.0,0.06619352
xgboost,10,question_e264_vote_in_elections__national_level_choice4.0,0.06454006
xgboost,10,question_a074_member__belong_to_sports_or_recreation,0.06337646
xgboost,10,question_b008_protecting_environment_vs_economic_growth_choice2.0,0.05964521
xgboost,10,question_c002_jobs_scarce__employers_should_give_priority_to__nation__people_than_immigrants__3_categories_choice2.0,0.058473133
xgboost,10,question_e263_vote_in_elections__local_level_choice2.0,0.056693587
xgboost,10,question_a080_01_member__belong_to_humanitarian_or_charitable_organization,0.056325797
xgboost,10,question_f051_believe_in__life_after_death,0.055524807
xgboost,10,question_a035_important_child_qualities__tolerance_and_respect_for_other_people,0.05534192
xgboost,10,question_e004_aims_of_respondent__second_choice_choice2.0,0.054368045
xgboost,10,question_f025_religious_denomination__major_groups_choice9.0,0.053444117
xgboost,10,question_e002_aims_of_country__second_choice_choice4.0,0.051742516
xgboost,10,question_c001_jobs_scarce__men_should_have_more_right_to_a_job_than_women__3_categories_choice3.0,0.05098343
xgboost,10,question_e003_aims_of_respondent__first_choice_choice4.0,0.050844427
xgboost,10,question_e003_aims_of_respondent__first_choice_choice3.0,0.040965043
xgboost,10,question_b008_protecting_environment_vs_economic_growth_choice1.0,0.03838879
xgboost,10,question_e264_vote_in_elections__national_level_choice3.0,0.03756875
xgboost,10,question_e001_aims_of_country__first_choice_choice2.0,0.03706021
xgboost,10,question_a067_member__belong_to_labour_unions,0.034348864
xgboost,10,question_e002_aims_of_country__second_choice_choice3.0,0.03292612
xgboost,10,question_c002_jobs_scarce__employers_should_give_priority_to__nation__people_than_immigrants__3_categories_choice3.0,0.027206695
xgboost,10,question_e004_aims_of_respondent__second_choice_choice3.0,0.026328389
xgboost,10,question_a071_member__belong_to_conservation_the_environment_ecology_animal_rights,0.026263608
xgboost,10,question_e002_aims_of_country__second_choice_choice2.0,0.02539937
xgboost,10,question_e004_aims_of_respondent__second_choice_choice4.0,0.02504512
xgboost,10,question_a079_member__belong_to_other_groups,0.023502385
xgboost,10,question_e004_aims_of_respondent__second_choice_choice1.0,0.023112977
xgboost,10,question_e002_aims_of_country__second_choice_choice1.0,0.02296916
xgboost,10,question_e001_aims_of_country__first_choice_choice4.0,0.01911413
xgboost,10,question_e263_vote_in_elections__local_level_choice4.0,0.01808205
xgboost,10,question_b008_protecting_environment_vs_economic_growth_choice3.0,0.01166398
xgboost,10,question_f025_religious_denomination__major_groups_choice4.0,0.0058516758
