model_type,seed,question,importance
xgboost,3,question_e069_17_confidence__justice_system_courts,0.14469652
xgboost,3,question_e265_05_how_often_in_country’s_elections__journalists_provide_fair_coverage_of_elections,0.14091304
xgboost,3,question_g256_how_close_do_you_feel__to_your_county_region_district,0.14037333
xgboost,3,question_d078_men_make_better_business_executives_than_women_do,0.1396449
xgboost,3,question_e226_democracy__people_choose_their_leaders_in_free_elections,0.13880384
xgboost,3,question_e265_03_how_often_in_country’s_elections__tv_news_favors_the_governing_party,0.13860434
xgboost,3,question_a041_important_child_qualities__unselfishness,0.13759716
xgboost,3,question_a124_02_neighbours__people_of_a_different_race,0.13676491
xgboost,3,question_f123_justifiable__suicide,0.13500434
xgboost,3,question_e069_01_confidence__churches,0.13442282
xgboost,3,question_c001_jobs_scarce__men_should_have_more_right_to_a_job_than_women__3_categories_choice1.0,0.13341656
xgboost,3,question_e229_democracy__civil_rights_protect_people’s_liberty_against_oppression,0.13268659
xgboost,3,question_e224_democracy__governments_tax_the_rich_and_subsidize_the_poor,0.13266133
xgboost,3,question_c002_jobs_scarce__employers_should_give_priority_to__nation__people_than_immigrants__3_categories_choice2.0,0.13232611
xgboost,3,question_e001_aims_of_country__first_choice_choice3.0,0.13228212
xgboost,3,question_e225_democracy__religious_authorities_interpret_the_laws,0.12957853
xgboost,3,question_g007_34_b_trust__people_you_meet_for_the_first_time__b,0.12932059
xgboost,3,question_a030_important_child_qualities__hard_work,0.12913267
xgboost,3,question_e264_vote_in_elections__national_level_choice2.0,0.1268017
xgboost,3,question_d060_university_is_more_important_for_a_boy_than_for_a_girl,0.12679219
xgboost,3,question_a005_important_in_life__work,0.12540358
xgboost,3,question_e263_vote_in_elections__local_level_choice1.0,0.1253188
xgboost,3,question_g257_how_close_do_you_feel__to_country,0.124324836
xgboost,3,question_e069_12_confidence__the_political_parties,0.12292937
xgboost,3,question_c038_people_who_don’t_work_turn_lazy,0.11927564
xgboost,3,question_a042_important_child_qualities__obedience,0.11604522
xgboost,3,question_a008_feeling_of_happiness,0.115026966
xgboost,3,question_f025_religious_denomination__major_groups_choice0.0,0.11439379
xgboost,3,question_d026_03_duty_towards_society_to_have_children,0.1131128
xgboost,3,question_h009_government_has_the_right__keep_people_under_video_surveillance_in_public_areas,0.11259753
xgboost,3,question_h010_government_has_the_right__monitor_all_e_mails_and_any_other_information_exchanged_on_the_internet,0.110535204
xgboost,3,question_a124_09_neighbours__homosexuals,0.109659255
xgboost,3,question_e069_07_confidence__parliament,0.109439716
xgboost,3,question_a029_important_child_qualities__independence,0.10828159
xgboost,3,question_a124_03_neighbours__heavy_drinkers,0.10800615
xgboost,3,question_a032_important_child_qualities__feeling_of_responsibility,0.10685124
xgboost,3,question_e235_importance_of_democracy,0.10597984
xgboost,3,question_e026_political_action__joining_in_boycotts,0.10413927
xgboost,3,question_f050_believe_in__god,0.10301068
xgboost,3,question_a027_important_child_qualities__good_manners,0.10031916
xgboost,3,question_e115_political_system__having_experts_make_decisions,0.099621035
xgboost,3,question_g007_18_b_trust__your_neighborhood__b,0.099615864
xgboost,3,question_g005_citizen_of__country,0.0985602
xgboost,3,question_g027a_respondent_immigrant,0.0970549
xgboost,3,question_e069_20_confidence__the_united_nations,0.09588509
xgboost,3,question_g007_35_b_trust__people_of_another_religion__b,0.09366605
xgboost,3,question_g255_how_close_you_feel__your__village_town_or_city,0.09365476
xgboost,3,question_a034_important_child_qualities__imagination,0.0929633
xgboost,3,question_b008_protecting_environment_vs_economic_growth_choice2.0,0.09267682
xgboost,3,question_f025_religious_denomination__major_groups_choice6.0,0.090342104
xgboost,3,question_e265_01_how_often_in_country’s_elections__votes_are_counted_fairly,0.090103455
xgboost,3,question_h011_government_has_the_right__collect_information_about_anyone_living_in__country__without_their_knowledge,0.08954659
xgboost,3,question_a039_important_child_qualities__determination_perseverance,0.08943476
xgboost,3,question_e069_05_confidence__labour_unions,0.089294784
xgboost,3,question_d059_men_make_better_political_leaders_than_women_do,0.08906169
xgboost,3,question_f117_justifiable__someone_accepting_a_bribe,0.0835351
xgboost,3,question_a040_important_child_qualities__religious_faith,0.08236458
xgboost,3,question_a074_member__belong_to_sports_or_recreation,0.0797926
xgboost,3,question_a165_most_people_can_be_trusted,0.07833662
xgboost,3,question_e003_aims_of_respondent__first_choice_choice1.0,0.0727825
xgboost,3,question_f051_believe_in__life_after_death,0.07022539
xgboost,3,question_e069_13_confidence__major_companies,0.06698102
xgboost,3,question_a080_01_member__belong_to_humanitarian_or_charitable_organization,0.064368024
xgboost,3,question_a066_member__belong_to_education_arts_music_or_cultural_activities,0.06303692
xgboost,3,question_f025_religious_denomination__major_groups_choice8.0,0.062475957
xgboost,3,question_a001_important_in_life__family,0.062146142
xgboost,3,question_a035_important_child_qualities__tolerance_and_respect_for_other_people,0.06201352
xgboost,3,question_e003_aims_of_respondent__first_choice_choice4.0,0.06193061
xgboost,3,question_e001_aims_of_country__first_choice_choice1.0,0.061704546
xgboost,3,question_a078_member__belong_to_consumer_groups,0.060479444
xgboost,3,question_f025_religious_denomination__major_groups_choice9.0,0.05934868
xgboost,3,question_e264_vote_in_elections__national_level_choice4.0,0.055381916
xgboost,3,question_e003_aims_of_respondent__first_choice_choice2.0,0.055377413
xgboost,3,question_e264_vote_in_elections__national_level_choice3.0,0.051526245
xgboost,3,question_e004_aims_of_respondent__second_choice_choice4.0,0.0495876
xgboost,3,question_e003_aims_of_respondent__first_choice_choice3.0,0.04886746
xgboost,3,question_e263_vote_in_elections__local_level_choice2.0,0.04203754
xgboost,3,question_a067_member__belong_to_labour_unions,0.04118062
xgboost,3,question_e004_aims_of_respondent__second_choice_choice2.0,0.04029108
xgboost,3,question_e002_aims_of_country__second_choice_choice4.0,0.03931706
xgboost,3,question_c001_jobs_scarce__men_should_have_more_right_to_a_job_than_women__3_categories_choice3.0,0.03351037
xgboost,3,question_a071_member__belong_to_conservation_the_environment_ecology_animal_rights,0.033259355
xgboost,3,question_b008_protecting_environment_vs_economic_growth_choice1.0,0.030880073
xgboost,3,question_e004_aims_of_respondent__second_choice_choice3.0,0.03011714
xgboost,3,question_e002_aims_of_country__second_choice_choice3.0,0.027198037
xgboost,3,question_e001_aims_of_country__first_choice_choice2.0,0.025329605
xgboost,3,question_e004_aims_of_respondent__second_choice_choice1.0,0.024986241
xgboost,3,question_a079_member__belong_to_other_groups,0.024541976
xgboost,3,question_e263_vote_in_elections__local_level_choice4.0,0.024487227
xgboost,3,question_e002_aims_of_country__second_choice_choice1.0,0.021698205
xgboost,3,question_e001_aims_of_country__first_choice_choice4.0,0.021428823
xgboost,3,question_e002_aims_of_country__second_choice_choice2.0,0.02107438
xgboost,3,question_c002_jobs_scarce__employers_should_give_priority_to__nation__people_than_immigrants__3_categories_choice3.0,0.020350786
xgboost,3,question_b008_protecting_environment_vs_economic_growth_choice3.0,0.009685934
xgboost,3,question_f025_religious_denomination__major_groups_choice4.0,0.0068931575
