model_type,seed,question,importance
xgboost,1,question_e026_political_action__joining_in_boycotts,0.16254708
xgboost,1,question_a005_important_in_life__work,0.15924422
xgboost,1,question_g007_34_b_trust__people_you_meet_for_the_first_time__b,0.15914659
xgboost,1,question_e012_willingness_to_fight_for_country,0.15901938
xgboost,1,question_c041_work_should_come_first_even_if_it_means_less_spare_time,0.1578147
xgboost,1,question_e023_interest_in_politics,0.15268482
xgboost,1,question_e069_17_confidence__justice_system_courts,0.15118301
xgboost,1,question_e069_08_confidence__the_civil_services,0.14887086
xgboost,1,question_e069_01_confidence__churches,0.14865933
xgboost,1,question_a038_important_child_qualities__thrift_saving_money_and_things,0.14860085
xgboost,1,question_e263_vote_in_elections__local_level_choice3.0,0.14773068
xgboost,1,question_g257_how_close_do_you_feel__to_country,0.14681883
xgboost,1,question_c039_work_is_a_duty_towards_society,0.14584395
xgboost,1,question_e039_competition_good_or_harmful,0.14553307
xgboost,1,question_e229_democracy__civil_rights_protect_people’s_liberty_against_oppression,0.1440461
xgboost,1,question_a003_important_in_life__leisure_time,0.1430739
xgboost,1,question_d061_pre_school_child_suffers_with_working_mother,0.14226335
xgboost,1,question_e265_03_how_often_in_country’s_elections__tv_news_favors_the_governing_party,0.14134966
xgboost,1,question_g256_how_close_do_you_feel__to_your_county_region_district,0.14104985
xgboost,1,question_a124_02_neighbours__people_of_a_different_race,0.14085618
xgboost,1,question_e027_political_action__attending_lawful_peaceful_demonstrations,0.13895658
xgboost,1,question_e224_democracy__governments_tax_the_rich_and_subsidize_the_poor,0.13738333
xgboost,1,question_e264_vote_in_elections__national_level_choice2.0,0.13382155
xgboost,1,question_d060_university_is_more_important_for_a_boy_than_for_a_girl,0.1327237
xgboost,1,question_e069_07_confidence__parliament,0.13212994
xgboost,1,question_e225_democracy__religious_authorities_interpret_the_laws,0.12951285
xgboost,1,question_h009_government_has_the_right__keep_people_under_video_surveillance_in_public_areas,0.12803769
xgboost,1,question_f123_justifiable__suicide,0.12749581
xgboost,1,question_a041_important_child_qualities__unselfishness,0.12723453
xgboost,1,question_d078_men_make_better_business_executives_than_women_do,0.12321885
xgboost,1,question_d059_men_make_better_political_leaders_than_women_do,0.1230272
xgboost,1,question_f050_believe_in__god,0.121507056
xgboost,1,question_d026_03_duty_towards_society_to_have_children,0.12139541
xgboost,1,question_a032_important_child_qualities__feeling_of_responsibility,0.12128489
xgboost,1,question_g027a_respondent_immigrant,0.120168515
xgboost,1,question_e001_aims_of_country__first_choice_choice3.0,0.11436981
xgboost,1,question_e069_05_confidence__labour_unions,0.11425026
xgboost,1,question_a030_important_child_qualities__hard_work,0.11385176
xgboost,1,question_a042_important_child_qualities__obedience,0.111820914
xgboost,1,question_e069_20_confidence__the_united_nations,0.11130637
xgboost,1,question_c038_people_who_don’t_work_turn_lazy,0.11060585
xgboost,1,question_e263_vote_in_elections__local_level_choice1.0,0.10996975
xgboost,1,question_e069_12_confidence__the_political_parties,0.10898437
xgboost,1,question_a027_important_child_qualities__good_manners,0.10858302
xgboost,1,question_h011_government_has_the_right__collect_information_about_anyone_living_in__country__without_their_knowledge,0.10850879
xgboost,1,question_a008_feeling_of_happiness,0.10806951
xgboost,1,question_f117_justifiable__someone_accepting_a_bribe,0.10790839
xgboost,1,question_a029_important_child_qualities__independence,0.10734176
xgboost,1,question_g007_18_b_trust__your_neighborhood__b,0.10618457
xgboost,1,question_g007_35_b_trust__people_of_another_religion__b,0.10465633
xgboost,1,question_f025_religious_denomination__major_groups_choice0.0,0.102363
xgboost,1,question_e115_political_system__having_experts_make_decisions,0.101388805
xgboost,1,question_a124_09_neighbours__homosexuals,0.10006342
xgboost,1,question_a124_03_neighbours__heavy_drinkers,0.099708065
xgboost,1,question_c002_jobs_scarce__employers_should_give_priority_to__nation__people_than_immigrants__3_categories_choice1.0,0.096837245
xgboost,1,question_a066_member__belong_to_education_arts_music_or_cultural_activities,0.09558741
xgboost,1,question_c002_jobs_scarce__employers_should_give_priority_to__nation__people_than_immigrants__3_categories_choice2.0,0.09344747
xgboost,1,question_e265_01_how_often_in_country’s_elections__votes_are_counted_fairly,0.090435
xgboost,1,question_h010_government_has_the_right__monitor_all_e_mails_and_any_other_information_exchanged_on_the_internet,0.09018969
xgboost,1,question_e235_importance_of_democracy,0.08947558
xgboost,1,question_a040_important_child_qualities__religious_faith,0.08526053
xgboost,1,question_g005_citizen_of__country,0.084536694
xgboost,1,question_c001_jobs_scarce__men_should_have_more_right_to_a_job_than_women__3_categories_choice1.0,0.084345944
xgboost,1,question_a165_most_people_can_be_trusted,0.08411807
xgboost,1,question_e069_13_confidence__major_companies,0.082070984
xgboost,1,question_a001_important_in_life__family,0.081535615
xgboost,1,question_a074_member__belong_to_sports_or_recreation,0.08007893
xgboost,1,question_f025_religious_denomination__major_groups_choice6.0,0.07955392
xgboost,1,question_a039_important_child_qualities__determination_perseverance,0.07642678
xgboost,1,question_c001_jobs_scarce__men_should_have_more_right_to_a_job_than_women__3_categories_choice2.0,0.07404097
xgboost,1,question_a034_important_child_qualities__imagination,0.074016735
xgboost,1,question_a078_member__belong_to_consumer_groups,0.07354541
xgboost,1,question_a035_important_child_qualities__tolerance_and_respect_for_other_people,0.073272765
xgboost,1,question_f025_religious_denomination__major_groups_choice8.0,0.06837689
xgboost,1,question_e001_aims_of_country__first_choice_choice1.0,0.06729236
xgboost,1,question_g255_how_close_you_feel__your__village_town_or_city,0.06508998
xgboost,1,question_e003_aims_of_respondent__first_choice_choice4.0,0.06406002
xgboost,1,question_e264_vote_in_elections__national_level_choice4.0,0.058846377
xgboost,1,question_e004_aims_of_respondent__second_choice_choice2.0,0.058512986
xgboost,1,question_b008_protecting_environment_vs_economic_growth_choice2.0,0.05782565
xgboost,1,question_a080_01_member__belong_to_humanitarian_or_charitable_organization,0.057765633
xgboost,1,question_e263_vote_in_elections__local_level_choice2.0,0.056308493
xgboost,1,question_b008_protecting_environment_vs_economic_growth_choice1.0,0.05562579
xgboost,1,question_c001_jobs_scarce__men_should_have_more_right_to_a_job_than_women__3_categories_choice3.0,0.054047503
xgboost,1,question_e003_aims_of_respondent__first_choice_choice3.0,0.052429546
xgboost,1,question_f025_religious_denomination__major_groups_choice9.0,0.051911037
xgboost,1,question_e003_aims_of_respondent__first_choice_choice2.0,0.05162427
xgboost,1,question_f051_believe_in__life_after_death,0.050484676
xgboost,1,question_e003_aims_of_respondent__first_choice_choice1.0,0.050460935
xgboost,1,question_e264_vote_in_elections__national_level_choice3.0,0.04859713
xgboost,1,question_a067_member__belong_to_labour_unions,0.04149733
xgboost,1,question_e002_aims_of_country__second_choice_choice4.0,0.03972982
xgboost,1,question_e004_aims_of_respondent__second_choice_choice4.0,0.038020812
xgboost,1,question_e002_aims_of_country__second_choice_choice3.0,0.03522013
xgboost,1,question_e001_aims_of_country__first_choice_choice2.0,0.0349438
xgboost,1,question_e002_aims_of_country__second_choice_choice2.0,0.0316321
xgboost,1,question_e004_aims_of_respondent__second_choice_choice3.0,0.030603632
xgboost,1,question_c002_jobs_scarce__employers_should_give_priority_to__nation__people_than_immigrants__3_categories_choice3.0,0.029455747
xgboost,1,question_a071_member__belong_to_conservation_the_environment_ecology_animal_rights,0.026164645
xgboost,1,question_e002_aims_of_country__second_choice_choice1.0,0.023717212
xgboost,1,question_e004_aims_of_respondent__second_choice_choice1.0,0.023478532
xgboost,1,question_a079_member__belong_to_other_groups,0.023409367
xgboost,1,question_e001_aims_of_country__first_choice_choice4.0,0.02186247
xgboost,1,question_e263_vote_in_elections__local_level_choice4.0,0.011676339
xgboost,1,question_b008_protecting_environment_vs_economic_growth_choice3.0,0.007996636
xgboost,1,question_f025_religious_denomination__major_groups_choice4.0,0.0077719716
