model_type,seed,question,importance
xgboost,9,question_e117_political_system__having_a_democratic_political_system,0.2067783
xgboost,9,question_e116_political_system__having_the_army_rule,0.20606288
xgboost,9,question_f118_justifiable__homosexuality,0.20537259
xgboost,9,question_g007_33_b_trust__people_you_know_personally__b,0.19972868
xgboost,9,question_f054_believe_in__heaven,0.19872552
xgboost,9,question_e069_02_confidence__armed_forces,0.1968567
xgboost,9,question_e265_06_how_often_in_country’s_elections__election_officials_are_fair,0.19105357
xgboost,9,question_e069_08_confidence__the_civil_services,0.185847
xgboost,9,question_d026_05_it_is_childs_duty_to_take_care_of_ill_parent,0.18491206
xgboost,9,question_e033_self_positioning_in_political_scale,0.1825199
xgboost,9,question_e069_14_confidence__the_environmental_protection_movement,0.17939153
xgboost,9,question_e263_vote_in_elections__local_level_choice3.0,0.17821962
xgboost,9,question_g062_how_close_you_feel__continent__e_g_europe_asia_etc,0.17479873
xgboost,9,question_a068_member__belong_to_political_parties,0.1736998
xgboost,9,question_a003_important_in_life__leisure_time,0.16701315
xgboost,9,question_c002_jobs_scarce__employers_should_give_priority_to__nation__people_than_immigrants__3_categories_choice2.0,0.16642325
xgboost,9,question_e027_political_action__attending_lawful_peaceful_demonstrations,0.16278514
xgboost,9,question_a124_02_neighbours__people_of_a_different_race,0.16258605
xgboost,9,question_g063_how_close_you_feel__world,0.1621784
xgboost,9,question_e012_willingness_to_fight_for_country,0.15970312
xgboost,9,question_e023_interest_in_politics,0.15630563
xgboost,9,question_a038_important_child_qualities__thrift_saving_money_and_things,0.1546839
xgboost,9,question_c041_work_should_come_first_even_if_it_means_less_spare_time,0.15412214
xgboost,9,question_e069_17_confidence__justice_system_courts,0.1540744
xgboost,9,question_e114_political_system__having_a_strong_leader,0.15220928
xgboost,9,question_f121_justifiable__divorce,0.15030846
xgboost,9,question_g257_how_close_do_you_feel__to_country,0.14559159
xgboost,9,question_e264_vote_in_elections__national_level_choice2.0,0.14427595
xgboost,9,question_e225_democracy__religious_authorities_interpret_the_laws,0.14408535
xgboost,9,question_e265_05_how_often_in_country’s_elections__journalists_provide_fair_coverage_of_elections,0.14347747
xgboost,9,question_e226_democracy__people_choose_their_leaders_in_free_elections,0.14228985
xgboost,9,question_e039_competition_good_or_harmful,0.1402314
xgboost,9,question_d061_pre_school_child_suffers_with_working_mother,0.13898678
xgboost,9,question_c039_work_is_a_duty_towards_society,0.13677923
xgboost,9,question_e224_democracy__governments_tax_the_rich_and_subsidize_the_poor,0.1344418
xgboost,9,question_d060_university_is_more_important_for_a_boy_than_for_a_girl,0.13301809
xgboost,9,question_f123_justifiable__suicide,0.13014811
xgboost,9,question_g256_how_close_do_you_feel__to_your_county_region_district,0.12937534
xgboost,9,question_e026_political_action__joining_in_boycotts,0.12920432
xgboost,9,question_a005_important_in_life__work,0.12571506
xgboost,9,question_c038_people_who_don’t_work_turn_lazy,0.12554932
xgboost,9,question_e229_democracy__civil_rights_protect_people’s_liberty_against_oppression,0.123487845
xgboost,9,question_c001_jobs_scarce__men_should_have_more_right_to_a_job_than_women__3_categories_choice2.0,0.12208025
xgboost,9,question_e265_03_how_often_in_country’s_elections__tv_news_favors_the_governing_party,0.12079565
xgboost,9,question_e069_12_confidence__the_political_parties,0.12064738
xgboost,9,question_g007_34_b_trust__people_you_meet_for_the_first_time__b,0.119959936
xgboost,9,question_d078_men_make_better_business_executives_than_women_do,0.119564705
xgboost,9,question_a030_important_child_qualities__hard_work,0.11874741
xgboost,9,question_f025_religious_denomination__major_groups_choice0.0,0.118341185
xgboost,9,question_a041_important_child_qualities__unselfishness,0.1182808
xgboost,9,question_e069_01_confidence__churches,0.11787479
xgboost,9,question_e069_07_confidence__parliament,0.1173584
xgboost,9,question_g027a_respondent_immigrant,0.11713414
xgboost,9,question_a124_03_neighbours__heavy_drinkers,0.11655766
xgboost,9,question_e069_20_confidence__the_united_nations,0.116491646
xgboost,9,question_g007_18_b_trust__your_neighborhood__b,0.11547589
xgboost,9,question_a042_important_child_qualities__obedience,0.11454764
xgboost,9,question_e235_importance_of_democracy,0.11285726
xgboost,9,question_h010_government_has_the_right__monitor_all_e_mails_and_any_other_information_exchanged_on_the_internet,0.11127803
xgboost,9,question_a124_09_neighbours__homosexuals,0.11042329
xgboost,9,question_g007_35_b_trust__people_of_another_religion__b,0.1094938
xgboost,9,question_e001_aims_of_country__first_choice_choice3.0,0.10897815
xgboost,9,question_a032_important_child_qualities__feeling_of_responsibility,0.108589984
xgboost,9,question_e115_political_system__having_experts_make_decisions,0.10719997
xgboost,9,question_d059_men_make_better_political_leaders_than_women_do,0.10705522
xgboost,9,question_e069_13_confidence__major_companies,0.10704632
xgboost,9,question_a029_important_child_qualities__independence,0.1021809
xgboost,9,question_h009_government_has_the_right__keep_people_under_video_surveillance_in_public_areas,0.10202991
xgboost,9,question_e069_05_confidence__labour_unions,0.10196751
xgboost,9,question_c002_jobs_scarce__employers_should_give_priority_to__nation__people_than_immigrants__3_categories_choice1.0,0.10176749
xgboost,9,question_d026_03_duty_towards_society_to_have_children,0.099580176
xgboost,9,question_a027_important_child_qualities__good_manners,0.098236725
xgboost,9,question_a001_important_in_life__family,0.096951306
xgboost,9,question_h011_government_has_the_right__collect_information_about_anyone_living_in__country__without_their_knowledge,0.09626552
xgboost,9,question_f050_believe_in__god,0.09465353
xgboost,9,question_e265_01_how_often_in_country’s_elections__votes_are_counted_fairly,0.09371941
xgboost,9,question_e263_vote_in_elections__local_level_choice1.0,0.093383834
xgboost,9,question_a066_member__belong_to_education_arts_music_or_cultural_activities,0.092659965
xgboost,9,question_f051_believe_in__life_after_death,0.09057841
xgboost,9,question_g005_citizen_of__country,0.08919281
xgboost,9,question_a034_important_child_qualities__imagination,0.08807424
xgboost,9,question_a008_feeling_of_happiness,0.086885564
xgboost,9,question_f117_justifiable__someone_accepting_a_bribe,0.085828274
xgboost,9,question_e003_aims_of_respondent__first_choice_choice2.0,0.08276026
xgboost,9,question_f025_religious_denomination__major_groups_choice6.0,0.08238404
xgboost,9,question_g255_how_close_you_feel__your__village_town_or_city,0.07896837
xgboost,9,question_a040_important_child_qualities__religious_faith,0.07690455
xgboost,9,question_a039_important_child_qualities__determination_perseverance,0.07324455
xgboost,9,question_a035_important_child_qualities__tolerance_and_respect_for_other_people,0.072487436
xgboost,9,question_f025_religious_denomination__major_groups_choice8.0,0.07110309
xgboost,9,question_a078_member__belong_to_consumer_groups,0.065147154
xgboost,9,question_b008_protecting_environment_vs_economic_growth_choice2.0,0.06338734
xgboost,9,question_a074_member__belong_to_sports_or_recreation,0.06131209
xgboost,9,question_e264_vote_in_elections__national_level_choice4.0,0.059555113
xgboost,9,question_f025_religious_denomination__major_groups_choice9.0,0.058297288
xgboost,9,question_e003_aims_of_respondent__first_choice_choice1.0,0.057761163
xgboost,9,question_a165_most_people_can_be_trusted,0.056959
xgboost,9,question_e004_aims_of_respondent__second_choice_choice2.0,0.055730235
xgboost,9,question_e003_aims_of_respondent__first_choice_choice4.0,0.054355107
xgboost,9,question_e001_aims_of_country__first_choice_choice1.0,0.053795524
xgboost,9,question_e004_aims_of_respondent__second_choice_choice4.0,0.052580077
xgboost,9,question_a080_01_member__belong_to_humanitarian_or_charitable_organization,0.052165616
xgboost,9,question_e263_vote_in_elections__local_level_choice2.0,0.047435008
xgboost,9,question_c002_jobs_scarce__employers_should_give_priority_to__nation__people_than_immigrants__3_categories_choice3.0,0.043685347
xgboost,9,question_b008_protecting_environment_vs_economic_growth_choice1.0,0.039147362
xgboost,9,question_a067_member__belong_to_labour_unions,0.039087888
xgboost,9,question_e002_aims_of_country__second_choice_choice4.0,0.037303586
xgboost,9,question_e003_aims_of_respondent__first_choice_choice3.0,0.037203237
xgboost,9,question_e002_aims_of_country__second_choice_choice2.0,0.03618017
xgboost,9,question_e004_aims_of_respondent__second_choice_choice3.0,0.035798278
xgboost,9,question_e002_aims_of_country__second_choice_choice3.0,0.034038205
xgboost,9,question_e001_aims_of_country__first_choice_choice2.0,0.032054976
xgboost,9,question_c001_jobs_scarce__men_should_have_more_right_to_a_job_than_women__3_categories_choice3.0,0.031832717
xgboost,9,question_a071_member__belong_to_conservation_the_environment_ecology_animal_rights,0.028859599
xgboost,9,question_e264_vote_in_elections__national_level_choice3.0,0.026615763
xgboost,9,question_e001_aims_of_country__first_choice_choice4.0,0.02381654
xgboost,9,question_a079_member__belong_to_other_groups,0.020175986
xgboost,9,question_e263_vote_in_elections__local_level_choice4.0,0.017666582
xgboost,9,question_e002_aims_of_country__second_choice_choice1.0,0.017124582
xgboost,9,question_e004_aims_of_respondent__second_choice_choice1.0,0.016673272
xgboost,9,question_b008_protecting_environment_vs_economic_growth_choice3.0,0.013104223
xgboost,9,question_f025_religious_denomination__major_groups_choice4.0,0.004971334
