model_type,seed,question,importance
logistic_regression,1,question_e012_willingness_to_fight_for_country,0.01724789053071204
logistic_regression,1,question_h009_government_has_the_right__keep_people_under_video_surveillance_in_public_areas,0.017040651412485574
logistic_regression,1,question_g257_how_close_do_you_feel__to_country,0.01676143271667948
logistic_regression,1,question_e003_aims_of_respondent__first_choice_choice3.0,0.016153400709647294
logistic_regression,1,question_e004_aims_of_respondent__second_choice_choice2.0,0.014792122989929393
logistic_regression,1,question_g063_how_close_you_feel__world,0.014709597418026557
logistic_regression,1,question_e263_vote_in_elections__local_level_choice2.0,0.01317152649332799
logistic_regression,1,question_a079_member__belong_to_other_groups,0.012943275291387134
logistic_regression,1,question_e069_12_confidence__the_political_parties,0.011911407183272217
logistic_regression,1,question_a039_important_child_qualities__determination_perseverance,0.011861351595231317
logistic_regression,1,question_b008_protecting_environment_vs_economic_growth_choice1.0,0.011734395795365681
logistic_regression,1,question_e002_aims_of_country__second_choice_choice2.0,0.011604881313308037
logistic_regression,1,question_e069_13_confidence__major_companies,0.010622998021697007
logistic_regression,1,question_e265_01_how_often_in_country’s_elections__votes_are_counted_fairly,0.010585212905911967
logistic_regression,1,question_g007_18_b_trust__your_neighborhood__b,0.009721679885181697
logistic_regression,1,question_f117_justifiable__someone_accepting_a_bribe,0.009125039471210837
logistic_regression,1,question_e002_aims_of_country__second_choice_choice4.0,0.008652086270303432
logistic_regression,1,question_c039_work_is_a_duty_towards_society,0.008591128047827514
logistic_regression,1,question_a124_03_neighbours__heavy_drinkers,0.007928116562030952
logistic_regression,1,question_d059_men_make_better_political_leaders_than_women_do,0.00701646718534868
logistic_regression,1,question_e004_aims_of_respondent__second_choice_choice4.0,0.006471436542370999
logistic_regression,1,question_e069_05_confidence__labour_unions,0.006082927194425718
logistic_regression,1,question_e001_aims_of_country__first_choice_choice4.0,0.0060136429150831165
logistic_regression,1,question_a124_09_neighbours__homosexuals,0.005719931366689612
logistic_regression,1,question_e224_democracy__governments_tax_the_rich_and_subsidize_the_poor,0.005332446834492224
logistic_regression,1,question_b008_protecting_environment_vs_economic_growth_choice3.0,0.004796986737732149
logistic_regression,1,question_a027_important_child_qualities__good_manners,0.004008132039563173
logistic_regression,1,question_e229_democracy__civil_rights_protect_people’s_liberty_against_oppression,0.0028660317188028825
logistic_regression,1,question_e003_aims_of_respondent__first_choice_choice1.0,0.0028264088701979717
logistic_regression,1,question_f050_believe_in__god,0.0018519193197093701
logistic_regression,1,question_e033_self_positioning_in_political_scale,0.0010985420793695423
logistic_regression,1,question_f025_religious_denomination__major_groups_choice4.0,0.0010526944253004056
logistic_regression,1,question_f025_religious_denomination__major_groups_choice9.0,0.0010286720496658543
logistic_regression,1,question_e004_aims_of_respondent__second_choice_choice3.0,0.0009277916054163099
logistic_regression,1,question_e001_aims_of_country__first_choice_choice2.0,0.0008197194066477077
logistic_regression,1,question_e069_20_confidence__the_united_nations,0.0004931740563804643
