most_important_features
question_e015_future_changes__less_importance_placed_on_work: 0.1012 (Europe: 0.5675836210416899, non-Europe: 0.5954685089720094)
question_g007_33_b_trust__people_you_know_personally__b: 0.0980 (Europe: 0.2763608914627959, non-Europe: 0.3680215873183294)
question_g027a_respondent_immigrant: 0.0919 (Europe: 0.08120181658437589, non-Europe: 0.0453149102799056)
question_e035_income_equality: 0.0918 (Europe: 0.5331658643831492, non-Europe: 0.5933187132575375)
question_a027_important_child_qualities__good_manners: 0.0894 (Europe: 0.7402705077279084, non-Europe: 0.7799121916489775)
question_g255_how_close_you_feel__your__village_town_or_city: 0.0893 (Europe: 0.24202975667504012, non-Europe: 0.20142304024329682)
question_e233a_democracy__the_state_makes_people's_incomes_equal: 0.0865 (Europe: 0.5890831693705064, non-Europe: 0.5928751301963162)
question_c002_jobs_scarce__employers_should_give_priority_to__nation__people_than_immigrants__3_categories_choice3.0: 0.0834 (Europe: 0.15661234237913155, non-Europe: 0.11778976096615555)
question_f117_justifiable__someone_accepting_a_bribe: 0.0819 (Europe: 0.07231001280078758, non-Europe: 0.11095143292857113)
question_e227_democracy__people_receive_state_aid_for_unemployment: 0.0803 (Europe: 0.748764400886018, non-Europe: 0.6629266813453399)
question_e069_11_confidence__the_government: 0.0753 (Europe: 0.6048475248831636, non-Europe: 0.5248548613216958)
question_a003_important_in_life__leisure_time: 0.0733 (Europe: 0.23268284433224848, non-Europe: 0.2726893175295881)
question_e069_04_confidence__the_press: 0.0723 (Europe: 0.6214871737758474, non-Europe: 0.5504414589019122)
question_e036_private_vs_state_ownership_of_business: 0.0685 (Europe: 0.4896143126829543, non-Europe: 0.5162542135263535)
question_f025_religious_denomination__major_groups_choice7.0: 0.0671 (Europe: 0.0010518370023882887, non-Europe: 0.07387240101783854)
question_e037_government_responsibility: 0.0661 (Europe: 0.4974996528250417, non-Europe: 0.5423681885901881)
question_e263_vote_in_elections__local_level_choice4.0: 0.0659 (Europe: 0.021865835096707132, non-Europe: 0.02265086292140757)
question_e290_justifiable__political_violence: 0.0648 (Europe: 0.07556452023170662, non-Europe: 0.11517191773497232)
question_g257_how_close_do_you_feel__to_country: 0.0595 (Europe: 0.24702907607462676, non-Europe: 0.23761432005660515)
question_e115_political_system__having_experts_make_decisions: 0.0563 (Europe: 0.46179769255835634, non-Europe: 0.42838433513081153)
question_e264_vote_in_elections__national_level_choice4.0: 0.0555 (Europe: 0.02882033386543911, non-Europe: 0.03285561722942239)
question_d001_b_how_much_do_you_trust_your_family__4_point_scale: 0.0487 (Europe: 0.05999595764603003, non-Europe: 0.09702427254868354)
question_e069_12_confidence__the_political_parties: 0.0475 (Europe: 0.6982135270363359, non-Europe: 0.64643734535754)
question_e039_competition_good_or_harmful: 0.0470 (Europe: 0.3081414933885513, non-Europe: 0.34411820287332834)
question_a041_important_child_qualities__unselfishness: 0.0435 (Europe: 0.2699261239187734, non-Europe: 0.2812108587023877)
question_a173_how_much_freedom_of_choice_and_control: 0.0364 (Europe: 0.6834919338538895, non-Europe: 0.6979987489434138)
question_f144_02_justifiable__death_penalty: 0.0362 (Europe: 0.27271039833686006, non-Europe: 0.35981061288588284)
question_a001_important_in_life__family: 0.0358 (Europe: 0.04606221100262753, non-Europe: 0.03547492539806013)
question_f116_justifiable__cheating_on_taxes: 0.0312 (Europe: 0.12682129358076938, non-Europe: 0.1381333473967329)
question_f115_justifiable__avoiding_a_fare_on_public_transport: 0.0291 (Europe: 0.18884117811244067, non-Europe: 0.20599218016386792)
question_a009_state_of_health__subjective: 0.0289 (Europe: 0.31878704631795174, non-Europe: 0.29243081466636783)
question_e224_democracy__governments_tax_the_rich_and_subsidize_the_poor: 0.0283 (Europe: 0.6448181559441165, non-Europe: 0.6296227932548419)
question_c001_jobs_scarce__men_should_have_more_right_to_a_job_than_women__3_categories_choice3.0: 0.0273 (Europe: 0.1685785351004195, non-Europe: 0.14024285733120626)
question_b008_protecting_environment_vs_economic_growth_choice3.0: 0.0201 (Europe: 0.03768051379143928, non-Europe: 0.031879968884728466)
question_e002_aims_of_country__second_choice_choice1.0: 0.0190 (Europe: 0.2555345188155078, non-Europe: 0.25459148021675215)
question_e004_aims_of_respondent__second_choice_choice1.0: 0.0164 (Europe: 0.24676096076029252, non-Europe: 0.22897411894999142)
question_f025_religious_denomination__major_groups_choice9.0: 0.0159 (Europe: 0.012584920369751642, non-Europe: 0.022769522855221696)
question_f025_religious_denomination__major_groups_choice4.0: 0.0087 (Europe: 0.0007424731781564391, non-Europe: 0.0030060516566245204)
