most_important_features
question_c041_work_should_come_first_even_if_it_means_less_spare_time: 0.0702 (Europe: 0.45503087450965835, non-Europe: 0.35853758223792637)
question_e069_04_confidence__the_press: 0.0650 (Europe: 0.6214871737758474, non-Europe: 0.5504414589019122)
question_e069_13_confidence__major_companies: 0.0635 (Europe: 0.5764520506696695, non-Europe: 0.5292057255615472)
question_e069_06_confidence__the_police: 0.0629 (Europe: 0.4087933573399661, non-Europe: 0.4540324600841167)
question_e265_08_how_often_in_country’s_elections__voters_are_threatened_with_violence_at_the_polls: 0.0610 (Europe: 0.8270697471053859, non-Europe: 0.6609314365323172)
question_e227_democracy__people_receive_state_aid_for_unemployment: 0.0602 (Europe: 0.748764400886018, non-Europe: 0.6629266813453399)
question_a005_important_in_life__work: 0.0591 (Europe: 0.21217821006216153, non-Europe: 0.16620740877468237)
question_f120_justifiable__abortion: 0.0548 (Europe: 0.46683688551751057, non-Europe: 0.24466066921272794)
question_e265_05_how_often_in_country’s_elections__journalists_provide_fair_coverage_of_elections: 0.0539 (Europe: 0.46562142942586204, non-Europe: 0.44270702862341293)
question_d060_university_is_more_important_for_a_boy_than_for_a_girl: 0.0535 (Europe: 0.7739127924003745, non-Europe: 0.6491313653363571)
question_f025_religious_denomination__major_groups_choice6.0: 0.0533 (Europe: 0.0018561829453910977, non-Europe: 0.025274565902408796)
question_e003_aims_of_respondent__first_choice_choice2.0: 0.0531 (Europe: 0.2295108339211246, non-Europe: 0.22529566100175352)
question_e028_political_action__joining_unofficial_strikes: 0.0520 (Europe: 0.7974038187870464, non-Europe: 0.7820612548947222)
question_e290_justifiable__political_violence: 0.0519 (Europe: 0.07556452023170662, non-Europe: 0.11517191773497232)
question_e002_aims_of_country__second_choice_choice1.0: 0.0516 (Europe: 0.2555345188155078, non-Europe: 0.25459148021675215)
question_f117_justifiable__someone_accepting_a_bribe: 0.0514 (Europe: 0.07231001280078758, non-Europe: 0.11095143292857113)
question_f115_justifiable__avoiding_a_fare_on_public_transport: 0.0492 (Europe: 0.18884117811244067, non-Europe: 0.20599218016386792)
question_f025_religious_denomination__major_groups_choice7.0: 0.0482 (Europe: 0.0010518370023882887, non-Europe: 0.07387240101783854)
question_e116_political_system__having_the_army_rule: 0.0455 (Europe: 0.7964427285064326, non-Europe: 0.6344966401659482)
question_g255_how_close_you_feel__your__village_town_or_city: 0.0455 (Europe: 0.24202975667504012, non-Europe: 0.20142304024329682)
question_f132_justifiable__having_casual_sex: 0.0439 (Europe: 0.3621357928444835, non-Europe: 0.23831456015985394)
question_f025_religious_denomination__major_groups_choice8.0: 0.0413 (Europe: 0.011038101248592395, non-Europe: 0.029454032460084118)
question_f114a_justifiable__claiming_government_benefits_to_which_you_are_not_entitled: 0.0405 (Europe: 0.13564984964918142, non-Europe: 0.23747661593588265)
question_f144_02_justifiable__death_penalty: 0.0403 (Europe: 0.27271039833686006, non-Europe: 0.35981061288588284)
question_e229_democracy__civil_rights_protect_people’s_liberty_against_oppression: 0.0380 (Europe: 0.7941134251525164, non-Europe: 0.7234195156037811)
question_e233_democracy__women_have_the_same_rights_as_men: 0.0363 (Europe: 0.869542512776726, non-Europe: 0.7845452028425648)
question_e226_democracy__people_choose_their_leaders_in_free_elections: 0.0308 (Europe: 0.8531004442464515, non-Europe: 0.7815760676097936)
question_e039_competition_good_or_harmful: 0.0277 (Europe: 0.3081414933885513, non-Europe: 0.34411820287332834)
question_e265_02_how_often_in_country’s_elections__opposition_candidates_are_prevented_from_running: 0.0265 (Europe: 0.7154306550675856, non-Europe: 0.5884082429100691)
question_d026_05_it_is_childs_duty_to_take_care_of_ill_parent: 0.0264 (Europe: 0.3669457128361238, non-Europe: 0.24153888749719832)
question_g052_evaluate_the_impact_of_immigrants_on_the_development_of__your_country: 0.0259 (Europe: 0.496658870698296, non-Europe: 0.4970697588566456)
question_e025_political_action__signing_a_petition: 0.0253 (Europe: 0.45505562361559687, non-Europe: 0.6227602937492583)
question_c002_jobs_scarce__employers_should_give_priority_to__nation__people_than_immigrants__3_categories_choice3.0: 0.0232 (Europe: 0.15661234237913155, non-Europe: 0.11778976096615555)
question_e004_aims_of_respondent__second_choice_choice1.0: 0.0219 (Europe: 0.24676096076029252, non-Europe: 0.22897411894999142)
question_e265_04_how_often_in_country’s_elections__voters_are_bribed: 0.0204 (Europe: 0.6072646875631619, non-Europe: 0.46715536980148636)
question_e265_07_how_often_in_country’s_election__rich_people_buy_elections: 0.0200 (Europe: 0.5877500175306167, non-Europe: 0.4478885123999631)
question_e233a_democracy__the_state_makes_people's_incomes_equal: 0.0189 (Europe: 0.5890831693705064, non-Europe: 0.5928751301963162)
question_g007_33_b_trust__people_you_know_personally__b: 0.0184 (Europe: 0.2763608914627959, non-Europe: 0.3680215873183294)
question_e036_private_vs_state_ownership_of_business: 0.0145 (Europe: 0.4896143126829543, non-Europe: 0.5162542135263535)
question_g007_36_b_trust__people_of_another_nationality__b: 0.0117 (Europe: 0.4838986441614796, non-Europe: 0.6156297106895021)
question_e224_democracy__governments_tax_the_rich_and_subsidize_the_poor: 0.0103 (Europe: 0.6448181559441165, non-Europe: 0.6296227932548419)
question_e001_aims_of_country__first_choice_choice4.0: 0.0063 (Europe: 0.08064496170075856, non-Europe: 0.09678695268105528)
question_a002_important_in_life__friends: 0.0047 (Europe: 0.19684201408224128, non-Europe: 0.24969126443146508)
question_e117_political_system__having_a_democratic_political_system: 0.0022 (Europe: 0.17329736463270268, non-Europe: 0.24212779235390547)
