most_important_features
question_a003_important_in_life__leisure_time: 0.0327 (Europe: 0.23268284433224848, non-Europe: 0.2726893175295881)
question_e290_justifiable__political_violence: 0.0322 (Europe: 0.07556452023170662, non-Europe: 0.11517191773497232)
question_f114a_justifiable__claiming_government_benefits_to_which_you_are_not_entitled: 0.0320 (Europe: 0.13564984964918142, non-Europe: 0.23747661593588265)
question_c002_jobs_scarce__employers_should_give_priority_to__nation__people_than_immigrants__3_categories_choice3.0: 0.0303 (Europe: 0.15661234237913155, non-Europe: 0.11778976096615555)
question_e069_13_confidence__major_companies: 0.0291 (Europe: 0.5764520506696695, non-Europe: 0.5292057255615472)
question_h009_government_has_the_right__keep_people_under_video_surveillance_in_public_areas: 0.0290 (Europe: 0.4553051771004773, non-Europe: 0.396539524744991)
question_e116_political_system__having_the_army_rule: 0.0290 (Europe: 0.7964427285064326, non-Europe: 0.6344966401659482)
question_e226_democracy__people_choose_their_leaders_in_free_elections: 0.0267 (Europe: 0.8531004442464515, non-Europe: 0.7815760676097936)
question_a042_important_child_qualities__obedience: 0.0259 (Europe: 0.2048730989593001, non-Europe: 0.33228736799082365)
question_e012_willingness_to_fight_for_country: 0.0255 (Europe: 0.6437242454616326, non-Europe: 0.7269503078566061)
question_e002_aims_of_country__second_choice_choice1.0: 0.0230 (Europe: 0.2555345188155078, non-Europe: 0.25459148021675215)
question_e229_democracy__civil_rights_protect_people’s_liberty_against_oppression: 0.0223 (Europe: 0.7941134251525164, non-Europe: 0.7234195156037811)
question_f025_religious_denomination__major_groups_choice7.0: 0.0219 (Europe: 0.0010518370023882887, non-Europe: 0.07387240101783854)
question_g007_33_b_trust__people_you_know_personally__b: 0.0218 (Europe: 0.2763608914627959, non-Europe: 0.3680215873183294)
question_f115_justifiable__avoiding_a_fare_on_public_transport: 0.0208 (Europe: 0.18884117811244067, non-Europe: 0.20599218016386792)
question_d001_b_how_much_do_you_trust_your_family__4_point_scale: 0.0203 (Europe: 0.05999595764603003, non-Europe: 0.09702427254868354)
question_e069_06_confidence__the_police: 0.0194 (Europe: 0.4087933573399661, non-Europe: 0.4540324600841167)
question_g257_how_close_do_you_feel__to_country: 0.0187 (Europe: 0.24702907607462676, non-Europe: 0.23761432005660515)
question_a027_important_child_qualities__good_manners: 0.0187 (Europe: 0.7402705077279084, non-Europe: 0.7799121916489775)
question_e265_02_how_often_in_country’s_elections__opposition_candidates_are_prevented_from_running: 0.0180 (Europe: 0.7154306550675856, non-Europe: 0.5884082429100691)
question_a005_important_in_life__work: 0.0178 (Europe: 0.21217821006216153, non-Europe: 0.16620740877468237)
question_e265_04_how_often_in_country’s_elections__voters_are_bribed: 0.0177 (Europe: 0.6072646875631619, non-Europe: 0.46715536980148636)
question_e001_aims_of_country__first_choice_choice4.0: 0.0162 (Europe: 0.08064496170075856, non-Europe: 0.09678695268105528)
question_f116_justifiable__cheating_on_taxes: 0.0132 (Europe: 0.12682129358076938, non-Europe: 0.1381333473967329)
question_c001_jobs_scarce__men_should_have_more_right_to_a_job_than_women__3_categories_choice3.0: 0.0124 (Europe: 0.1685785351004195, non-Europe: 0.14024285733120626)
question_e224_democracy__governments_tax_the_rich_and_subsidize_the_poor: 0.0103 (Europe: 0.6448181559441165, non-Europe: 0.6296227932548419)
question_a001_important_in_life__family: 0.0102 (Europe: 0.04606221100262753, non-Europe: 0.03547492539806013)
question_f025_religious_denomination__major_groups_choice4.0: 0.0101 (Europe: 0.0007424731781564391, non-Europe: 0.0030060516566245204)
question_e035_income_equality: 0.0087 (Europe: 0.5331658643831492, non-Europe: 0.5933187132575375)
question_f025_religious_denomination__major_groups_choice9.0: 0.0069 (Europe: 0.012584920369751642, non-Europe: 0.022769522855221696)
question_e036_private_vs_state_ownership_of_business: 0.0065 (Europe: 0.4896143126829543, non-Europe: 0.5162542135263535)
