most_important_features
question_e025_political_action__signing_a_petition: 0.1081 (Europe: 0.45505562361559687, non-Europe: 0.6227602937492583)
question_h010_government_has_the_right__monitor_all_e_mails_and_any_other_information_exchanged_on_the_internet: 0.1056 (Europe: 0.7280568239472349, non-Europe: 0.6005818731569257)
question_f120_justifiable__abortion: 0.1014 (Europe: 0.46683688551751057, non-Europe: 0.24466066921272794)
question_e264_vote_in_elections__national_level_choice4.0: 0.0986 (Europe: 0.02882033386543911, non-Europe: 0.03285561722942239)
question_e116_political_system__having_the_army_rule: 0.0937 (Europe: 0.7964427285064326, non-Europe: 0.6344966401659482)
question_f132_justifiable__having_casual_sex: 0.0935 (Europe: 0.3621357928444835, non-Europe: 0.23831456015985394)
question_e225_democracy__religious_authorities_interpret_the_laws: 0.0913 (Europe: 0.2957641905186176, non-Europe: 0.4372671298798897)
question_e026_political_action__joining_in_boycotts: 0.0912 (Europe: 0.7159668856962542, non-Europe: 0.7793848141653592)
question_g257_how_close_do_you_feel__to_country: 0.0856 (Europe: 0.24702907607462676, non-Europe: 0.23761432005660515)
question_g007_35_b_trust__people_of_another_religion__b: 0.0836 (Europe: 0.49044890753321535, non-Europe: 0.5710223652001177)
question_d060_university_is_more_important_for_a_boy_than_for_a_girl: 0.0830 (Europe: 0.7739127924003745, non-Europe: 0.6491313653363571)
question_e028_political_action__joining_unofficial_strikes: 0.0820 (Europe: 0.7974038187870464, non-Europe: 0.7820612548947222)
question_a005_important_in_life__work: 0.0813 (Europe: 0.21217821006216153, non-Europe: 0.16620740877468237)
question_e233b_democracy__people_obey_their_rulers: 0.0771 (Europe: 0.49057554045860097, non-Europe: 0.6046527878492228)
question_e033_self_positioning_in_political_scale: 0.0702 (Europe: 0.49634056969691964, non-Europe: 0.5391336066906625)
question_g255_how_close_you_feel__your__village_town_or_city: 0.0670 (Europe: 0.24202975667504012, non-Europe: 0.20142304024329682)
question_e069_12_confidence__the_political_parties: 0.0667 (Europe: 0.6982135270363359, non-Europe: 0.64643734535754)
question_g007_36_b_trust__people_of_another_nationality__b: 0.0632 (Europe: 0.4838986441614796, non-Europe: 0.6156297106895021)
question_e265_08_how_often_in_country’s_elections__voters_are_threatened_with_violence_at_the_polls: 0.0616 (Europe: 0.8270697471053859, non-Europe: 0.6609314365323172)
question_e069_04_confidence__the_press: 0.0593 (Europe: 0.6214871737758474, non-Europe: 0.5504414589019122)
question_f025_religious_denomination__major_groups_choice8.0: 0.0561 (Europe: 0.011038101248592395, non-Europe: 0.029454032460084118)
question_e069_13_confidence__major_companies: 0.0543 (Europe: 0.5764520506696695, non-Europe: 0.5292057255615472)
question_e227_democracy__people_receive_state_aid_for_unemployment: 0.0519 (Europe: 0.748764400886018, non-Europe: 0.6629266813453399)
question_e290_justifiable__political_violence: 0.0518 (Europe: 0.07556452023170662, non-Europe: 0.11517191773497232)
question_f117_justifiable__someone_accepting_a_bribe: 0.0518 (Europe: 0.07231001280078758, non-Europe: 0.11095143292857113)
question_d001_b_how_much_do_you_trust_your_family__4_point_scale: 0.0480 (Europe: 0.05999595764603003, non-Europe: 0.09702427254868354)
question_e069_06_confidence__the_police: 0.0471 (Europe: 0.4087933573399661, non-Europe: 0.4540324600841167)
question_c002_jobs_scarce__employers_should_give_priority_to__nation__people_than_immigrants__3_categories_choice3.0: 0.0451 (Europe: 0.15661234237913155, non-Europe: 0.11778976096615555)
question_e233a_democracy__the_state_makes_people's_incomes_equal: 0.0449 (Europe: 0.5890831693705064, non-Europe: 0.5928751301963162)
question_a039_important_child_qualities__determination_perseverance: 0.0437 (Europe: 0.38616029995916396, non-Europe: 0.32144976070246684)
question_a027_important_child_qualities__good_manners: 0.0430 (Europe: 0.7402705077279084, non-Europe: 0.7799121916489775)
question_e039_competition_good_or_harmful: 0.0424 (Europe: 0.3081414933885513, non-Europe: 0.34411820287332834)
question_e265_04_how_often_in_country’s_elections__voters_are_bribed: 0.0412 (Europe: 0.6072646875631619, non-Europe: 0.46715536980148636)
question_e265_02_how_often_in_country’s_elections__opposition_candidates_are_prevented_from_running: 0.0412 (Europe: 0.7154306550675856, non-Europe: 0.5884082429100691)
question_e263_vote_in_elections__local_level_choice2.0: 0.0403 (Europe: 0.27638564056873444, non-Europe: 0.23928434875472993)
question_f025_religious_denomination__major_groups_choice7.0: 0.0398 (Europe: 0.0010518370023882887, non-Europe: 0.07387240101783854)
question_f114a_justifiable__claiming_government_benefits_to_which_you_are_not_entitled: 0.0388 (Europe: 0.13564984964918142, non-Europe: 0.23747661593588265)
question_e265_05_how_often_in_country’s_elections__journalists_provide_fair_coverage_of_elections: 0.0384 (Europe: 0.46562142942586204, non-Europe: 0.44270702862341293)
question_e265_07_how_often_in_country’s_election__rich_people_buy_elections: 0.0375 (Europe: 0.5877500175306167, non-Europe: 0.4478885123999631)
question_f144_02_justifiable__death_penalty: 0.0352 (Europe: 0.27271039833686006, non-Europe: 0.35981061288588284)
question_c001_jobs_scarce__men_should_have_more_right_to_a_job_than_women__3_categories_choice3.0: 0.0351 (Europe: 0.1685785351004195, non-Europe: 0.14024285733120626)
question_a001_important_in_life__family: 0.0348 (Europe: 0.04606221100262753, non-Europe: 0.03547492539806013)
question_e233_democracy__women_have_the_same_rights_as_men: 0.0338 (Europe: 0.869542512776726, non-Europe: 0.7845452028425648)
question_f115_justifiable__avoiding_a_fare_on_public_transport: 0.0316 (Europe: 0.18884117811244067, non-Europe: 0.20599218016386792)
question_e226_democracy__people_choose_their_leaders_in_free_elections: 0.0303 (Europe: 0.8531004442464515, non-Europe: 0.7815760676097936)
question_e229_democracy__civil_rights_protect_people’s_liberty_against_oppression: 0.0273 (Europe: 0.7941134251525164, non-Europe: 0.7234195156037811)
question_g007_33_b_trust__people_you_know_personally__b: 0.0241 (Europe: 0.2763608914627959, non-Europe: 0.3680215873183294)
question_g007_18_b_trust__your_neighborhood__b: 0.0221 (Europe: 0.34714333444704304, non-Europe: 0.4021780690073437)
question_e224_democracy__governments_tax_the_rich_and_subsidize_the_poor: 0.0194 (Europe: 0.6448181559441165, non-Europe: 0.6296227932548419)
question_f116_justifiable__cheating_on_taxes: 0.0182 (Europe: 0.12682129358076938, non-Europe: 0.1381333473967329)
question_a002_important_in_life__friends: 0.0109 (Europe: 0.19684201408224128, non-Europe: 0.24969126443146508)
question_b008_protecting_environment_vs_economic_growth_choice3.0: 0.0070 (Europe: 0.03768051379143928, non-Europe: 0.031879968884728466)
question_e001_aims_of_country__first_choice_choice4.0: 0.0058 (Europe: 0.08064496170075856, non-Europe: 0.09678695268105528)
