most_important_features
question_f114a_justifiable__claiming_government_benefits_to_which_you_are_not_entitled: 0.1342 (Europe: 0.13564984964918142, non-Europe: 0.23747661593588265)
question_a039_important_child_qualities__determination_perseverance: 0.1254 (Europe: 0.38616029995916396, non-Europe: 0.32144976070246684)
question_e235_importance_of_democracy: 0.1251 (Europe: 0.8519783472822043, non-Europe: 0.817142112117523)
question_e229_democracy__civil_rights_protect_people’s_liberty_against_oppression: 0.1201 (Europe: 0.7941134251525164, non-Europe: 0.7234195156037811)
question_e012_willingness_to_fight_for_country: 0.1175 (Europe: 0.6437242454616326, non-Europe: 0.7269503078566061)
question_g005_citizen_of__country: 0.1161 (Europe: 0.9598074519557981, non-Europe: 0.9868683006579034)
question_a005_important_in_life__work: 0.1130 (Europe: 0.21217821006216153, non-Europe: 0.16620740877468237)
question_g027a_respondent_immigrant: 0.1122 (Europe: 0.08120181658437589, non-Europe: 0.0453149102799056)
question_e004_aims_of_respondent__second_choice_choice2.0: 0.1089 (Europe: 0.2425907364096472, non-Europe: 0.24748506862499506)
question_c002_jobs_scarce__employers_should_give_priority_to__nation__people_than_immigrants__3_categories_choice3.0: 0.1073 (Europe: 0.15661234237913155, non-Europe: 0.11778976096615555)
question_f117_justifiable__someone_accepting_a_bribe: 0.1072 (Europe: 0.07231001280078758, non-Europe: 0.11095143292857113)
question_g255_how_close_you_feel__your__village_town_or_city: 0.1043 (Europe: 0.24202975667504012, non-Europe: 0.20142304024329682)
question_g052_evaluate_the_impact_of_immigrants_on_the_development_of__your_country: 0.1005 (Europe: 0.496658870698296, non-Europe: 0.4970697588566456)
question_e028_political_action__joining_unofficial_strikes: 0.0998 (Europe: 0.7974038187870464, non-Europe: 0.7820612548947222)
question_e003_aims_of_respondent__first_choice_choice2.0: 0.0971 (Europe: 0.2295108339211246, non-Europe: 0.22529566100175352)
question_e233a_democracy__the_state_makes_people's_incomes_equal: 0.0926 (Europe: 0.5890831693705064, non-Europe: 0.5928751301963162)
question_g256_how_close_do_you_feel__to_your_county_region_district: 0.0913 (Europe: 0.29192807909814256, non-Europe: 0.2537828347418707)
question_e115_political_system__having_experts_make_decisions: 0.0899 (Europe: 0.46179769255835634, non-Europe: 0.42838433513081153)
question_c001_jobs_scarce__men_should_have_more_right_to_a_job_than_women__3_categories_choice3.0: 0.0883 (Europe: 0.1685785351004195, non-Europe: 0.14024285733120626)
question_e263_vote_in_elections__local_level_choice4.0: 0.0841 (Europe: 0.021865835096707132, non-Europe: 0.02265086292140757)
question_e069_11_confidence__the_government: 0.0836 (Europe: 0.6048475248831636, non-Europe: 0.5248548613216958)
question_e069_04_confidence__the_press: 0.0782 (Europe: 0.6214871737758474, non-Europe: 0.5504414589019122)
question_a170_satisfaction_with_your_life: 0.0727 (Europe: 0.6943499166092625, non-Europe: 0.6781459165600924)
question_f116_justifiable__cheating_on_taxes: 0.0720 (Europe: 0.12682129358076938, non-Europe: 0.1381333473967329)
question_e290_justifiable__political_violence: 0.0701 (Europe: 0.07556452023170662, non-Europe: 0.11517191773497232)
question_e035_income_equality: 0.0692 (Europe: 0.5331658643831492, non-Europe: 0.5933187132575375)
question_e069_13_confidence__major_companies: 0.0691 (Europe: 0.5764520506696695, non-Europe: 0.5292057255615472)
question_e263_vote_in_elections__local_level_choice2.0: 0.0676 (Europe: 0.27638564056873444, non-Europe: 0.23928434875472993)
question_f025_religious_denomination__major_groups_choice7.0: 0.0651 (Europe: 0.0010518370023882887, non-Europe: 0.07387240101783854)
question_a027_important_child_qualities__good_manners: 0.0635 (Europe: 0.7402705077279084, non-Europe: 0.7799121916489775)
question_e227_democracy__people_receive_state_aid_for_unemployment: 0.0619 (Europe: 0.748764400886018, non-Europe: 0.6629266813453399)
question_e004_aims_of_respondent__second_choice_choice1.0: 0.0618 (Europe: 0.24676096076029252, non-Europe: 0.22897411894999142)
question_a041_important_child_qualities__unselfishness: 0.0597 (Europe: 0.2699261239187734, non-Europe: 0.2812108587023877)
question_a008_feeling_of_happiness: 0.0540 (Europe: 0.30065213894148074, non-Europe: 0.2768072567141746)
question_f115_justifiable__avoiding_a_fare_on_public_transport: 0.0427 (Europe: 0.18884117811244067, non-Europe: 0.20599218016386792)
question_f025_religious_denomination__major_groups_choice8.0: 0.0400 (Europe: 0.011038101248592395, non-Europe: 0.029454032460084118)
question_e002_aims_of_country__second_choice_choice1.0: 0.0398 (Europe: 0.2555345188155078, non-Europe: 0.25459148021675215)
question_d001_b_how_much_do_you_trust_your_family__4_point_scale: 0.0388 (Europe: 0.05999595764603003, non-Europe: 0.09702427254868354)
question_g257_how_close_do_you_feel__to_country: 0.0384 (Europe: 0.24702907607462676, non-Europe: 0.23761432005660515)
question_f144_02_justifiable__death_penalty: 0.0338 (Europe: 0.27271039833686006, non-Europe: 0.35981061288588284)
question_e224_democracy__governments_tax_the_rich_and_subsidize_the_poor: 0.0222 (Europe: 0.6448181559441165, non-Europe: 0.6296227932548419)
question_f025_religious_denomination__major_groups_choice9.0: 0.0193 (Europe: 0.012584920369751642, non-Europe: 0.022769522855221696)
question_f025_religious_denomination__major_groups_choice4.0: 0.0159 (Europe: 0.0007424731781564391, non-Europe: 0.0030060516566245204)
